"preco","idade","mes_montagem","ano_montagem","km_rodados","combustivel","cavalos_potencia","cor_metalica","cor","cambio_automatico","cilindradas","portas","marchas","impostos","peso","garantia_fabrica","garantia_revendedor","periodo_garantia","abs"
8750,65,"4",1999,91246,"Gasolina",86,"sim","Prata","não",1300,3,5,69,1015,"não","sim",3,"sim"
9500,58,"11",1999,91000,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1075,"sim","sim",3,"sim"
8450,68,"1",1999,90727,"Gasolina",110,"não","Vermelha","não",1600,3,5,69,1050,"sim","sim",3,"sim"
8490,62,"7",1999,90000,"Gasolina",110,"não","Vermelha","não",1600,3,5,69,1050,"não","sim",3,"sim"
8750,60,"9",1999,89576,"Gasolina",110,"não","Vermelha","não",1600,4,5,69,1035,"não","não",12,"não"
9750,64,"5",1999,89145,"Gasolina",86,"sim","Azul","não",1300,3,5,69,1025,"não","sim",3,"sim"
9950,63,"6",1999,89000,"Gasolina",110,"sim","Branca","não",1600,5,5,85,1085,"não","não",6,"sim"
8500,68,"1",1999,88807,"Gasolina",110,"não","Vermelha","não",1600,3,5,69,1050,"não","sim",3,"sim"
8450,63,"6",1999,88685,"Gasolina",110,"não","Cinza","não",1600,5,5,85,1070,"sim","sim",3,"sim"
7900,62,"7",1999,88667,"Gasolina",110,"sim","Vermelha","não",1600,4,5,69,1040,"sim","sim",3,"sim"
8750,57,"12",1999,88480,"Gasolina",110,"sim","Verde","não",1600,3,5,69,1050,"sim","sim",3,"sim"
7950,61,"8",1999,88127,"Gasolina",86,"não","Vermelha","não",1300,3,5,69,1015,"sim","sim",3,"sim"
6900,62,"7",1999,88000,"Gasolina",86,"não","Azul","não",1300,3,5,69,1020,"não","sim",3,"sim"
8150,65,"4",1999,87821,"Gasolina",86,"sim","Cinza","não",1300,3,5,69,1015,"sim","sim",3,"sim"
10995,59,"10",1999,87654,"Gasolina",86,"sim","Verde","sim",1300,5,5,85,1065,"sim","sim",3,"sim"
8900,59,"10",1999,86888,"Gasolina",110,"sim","Vermelha","não",1600,3,5,69,1050,"não","sim",3,"sim"
9500,59,"10",1999,86871,"Gasolina",86,"sim","Preta","não",1300,5,5,69,1040,"não","sim",3,"não"
8950,68,"1",1999,86714,"Gasolina",110,"sim","Prata","não",1600,4,5,69,1035,"sim","sim",3,"sim"
11500,65,"4",1999,85889,"Gasolina",110,"não","Vermelha","não",1600,3,6,85,1065,"não","sim",12,"sim"
10450,62,"7",1999,85000,"Gasolina",110,"sim","Prata","não",1600,3,5,69,1050,"não","não",6,"sim"
10500,60,"9",1999,85000,"Gasolina",86,"sim","Preta","não",1300,3,5,69,1025,"sim","sim",3,"sim"
9250,68,"1",1999,84976,"Gasolina",110,"sim","Prata","não",1600,4,5,69,1035,"sim","sim",3,"sim"
10950,65,"4",1999,84558,"Gasolina",110,"sim","Prata","não",1600,5,5,19,1120,"não","sim",12,"sim"
10450,62,"7",1999,84549,"Gasolina",110,"não","Prata","não",1600,5,5,85,1075,"não","sim",3,"sim"
9250,68,"1",1999,84482,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1075,"não","sim",3,"sim"
8750,62,"7",1999,83908,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1070,"não","sim",3,"sim"
8750,67,"2",1999,83560,"Gasolina",86,"não","Vermelha","não",1300,3,5,69,1015,"sim","sim",3,"sim"
9800,68,"1",1999,83000,"Gasolina",107,"sim","Cinza","sim",1600,5,5,85,1100,"sim","sim",3,"sim"
8250,64,"5",1999,82723,"Gasolina",86,"não","Azul","não",1300,3,5,69,1015,"sim","sim",3,"sim"
10450,62,"7",1999,82421,"Gasolina",110,"sim","Preta","não",1600,3,6,85,1065,"não","sim",3,"sim"
9750,58,"11",1999,82254,"Gasolina",110,"não","Vermelha","não",1600,5,5,69,1050,"não","sim",12,"sim"
8950,61,"8",1999,82115,"Gasolina",110,"sim","Vermelha","não",1600,3,5,85,1055,"não","sim",3,"não"
7450,65,"4",1999,82000,"Gasolina",86,"sim","Azul","não",1300,3,5,69,1015,"não","não",3,"sim"
8450,68,"1",1999,81965,"Gasolina",86,"sim","Preta","não",1300,5,5,69,1035,"sim","sim",3,"sim"
8250,66,"3",1999,81250,"Gasolina",110,"não","Cinza","não",1600,3,5,19,1050,"não","não",3,"não"
10950,65,"4",1999,81192,"Gasolina",110,"sim","Preta","não",1600,3,6,85,1065,"sim","sim",3,"sim"
8950,61,"8",1999,81170,"Gasolina",110,"sim","Prata","não",1600,4,5,69,1040,"sim","sim",3,"sim"
8750,66,"3",1999,81083,"Gasolina",86,"não","Vermelha","não",1300,3,5,69,1015,"sim","sim",3,"sim"
10450,61,"8",1999,80714,"Gasolina",110,"sim","Preta","não",1600,5,5,85,1075,"sim","sim",12,"não"
10950,57,"12",1999,80470,"Gasolina",110,"não","Vermelha","não",1600,5,5,85,1085,"sim","sim",3,"sim"
8450,65,"4",1999,80439,"Gasolina",110,"sim","Verde","não",1600,4,5,69,1035,"não","sim",3,"sim"
9950,59,"10",1999,80430,"Gasolina",110,"sim","Preta","não",1600,3,6,85,1065,"não","sim",3,"sim"
9950,68,"1",1999,80426,"Gasolina",110,"sim","Verde","não",1600,3,5,85,1055,"sim","sim",3,"sim"
8750,62,"7",1999,80265,"Gasolina",86,"não","Vermelha","não",1300,3,5,69,1015,"sim","sim",3,"não"
9950,65,"4",1999,80153,"Gasolina",110,"não","Verde","não",1600,5,5,85,1070,"sim","sim",3,"sim"
9500,68,"1",1999,80121,"Gasolina",110,"não","Vermelha","não",1600,5,5,85,1070,"sim","sim",3,"sim"
8250,65,"4",1999,80086,"Gasolina",110,"sim","Vermelha","não",1600,4,5,69,1035,"não","sim",3,"sim"
10950,62,"7",1999,80000,"Gasolina",110,"não","Cinza","não",1600,5,5,85,1075,"não","sim",3,"sim"
7950,60,"9",1999,80000,"Gasolina",86,"não","Verde","não",1300,5,5,19,1015,"não","sim",3,"sim"
8250,65,"4",1999,80000,"Gasolina",86,"sim","Preta","não",1300,2,5,19,1015,"não","sim",3,"sim"
9895,67,"2",1999,79858,"Gasolina",110,"sim","Verde","não",1600,4,5,69,1040,"sim","sim",3,"sim"
9130,67,"2",1999,79762,"Gasolina",86,"sim","Cinza","não",1300,3,5,69,1015,"não","sim",3,"sim"
10950,59,"10",1999,79660,"Gasolina",86,"não","Verde","sim",1300,5,5,85,1065,"sim","sim",3,"sim"
10500,60,"9",1999,79150,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1075,"sim","sim",3,"sim"
8900,61,"8",1999,79000,"Gasolina",110,"sim","Verde","não",1600,3,5,69,1050,"sim","sim",3,"sim"
9500,57,"12",1999,78955,"Gasolina",86,"sim","Prata","não",1300,5,5,69,1045,"sim","sim",3,"sim"
10950,59,"10",1999,78750,"Diesel",90,"sim","Prata","não",1975,5,5,210,1155,"não","não",6,"não"
7950,68,"1",1999,78521,"Gasolina",86,"não","Verde","não",1300,3,5,69,1015,"não","sim",3,"sim"
7950,64,"5",1999,78356,"Gasolina",86,"sim","Prata","não",1300,3,5,69,1015,"sim","sim",3,"sim"
7950,65,"4",1999,78076,"Gasolina",86,"sim","Cinza","não",1300,3,5,69,1015,"sim","sim",3,"sim"
9500,61,"8",1999,78063,"Gasolina",107,"sim","Verde","sim",1600,5,5,85,1100,"sim","sim",3,"sim"
10950,67,"2",1999,77821,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1075,"sim","sim",3,"sim"
9750,68,"1",1999,77695,"Gasolina",110,"sim","Cinza","não",1600,4,5,69,1035,"sim","sim",3,"sim"
9750,65,"4",1999,77500,"Gasolina",110,"sim","Azul","não",1600,3,5,69,1050,"sim","sim",3,"sim"
9450,63,"6",1999,77457,"Gasolina",110,"sim","Preta","não",1600,3,5,85,1055,"sim","sim",3,"sim"
8950,68,"1",1999,77029,"Gasolina",86,"sim","Preta","não",1300,3,5,69,1015,"não","sim",3,"sim"
8950,68,"1",1999,77008,"Gasolina",86,"sim","Violeta","não",1300,3,5,69,1015,"sim","sim",12,"sim"
8900,66,"3",1999,76791,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1070,"não","sim",3,"sim"
9950,61,"8",1999,76700,"Gasolina",86,"sim","Vermelha","não",1300,5,5,69,1035,"não","sim",3,"sim"
8750,67,"2",1999,76569,"Gasolina",86,"sim","Preta","não",1300,3,5,69,1020,"não","sim",3,"sim"
8950,59,"10",1999,76162,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1075,"não","sim",3,"sim"
8990,65,"4",1999,76155,"Gasolina",110,"sim","Vermelha","não",1600,4,5,69,1035,"não","sim",3,"sim"
8950,61,"8",1999,75609,"Gasolina",86,"sim","Prata","não",1300,3,5,69,1015,"sim","sim",3,"sim"
8950,62,"7",1999,75569,"Diesel",72,"sim","Verde","não",2000,3,5,185,1120,"não","sim",3,"sim"
9950,67,"2",1999,75429,"Gasolina",110,"sim","Preta","não",1600,3,6,85,1065,"sim","sim",3,"sim"
9900,68,"1",1999,75000,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1075,"não","sim",3,"sim"
8950,65,"4",1999,75000,"Gasolina",86,"não","Preta","não",1300,3,5,19,1015,"não","sim",3,"sim"
8950,62,"7",1999,75000,"Gasolina",110,"sim","Azul","não",1600,5,5,85,1070,"não","sim",3,"sim"
9500,66,"3",1999,74963,"Gasolina",107,"não","Azul","sim",1600,3,5,85,1085,"não","sim",3,"sim"
7950,68,"1",1999,74889,"Gasolina",86,"sim","Preta","não",1300,3,5,69,1015,"sim","sim",3,"sim"
7750,68,"1",1999,74875,"Gasolina",110,"não","Vermelha","não",1600,5,5,85,1070,"não","sim",3,"não"
8950,63,"6",1999,74747,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1075,"não","sim",3,"sim"
11950,60,"9",1999,74720,"Gasolina",110,"sim","Vermelha","não",1600,5,5,85,1085,"sim","sim",3,"sim"
8950,62,"7",1999,74457,"Gasolina",110,"não","Verde","não",1600,5,5,85,1075,"não","sim",3,"sim"
11950,60,"9",1999,74337,"Gasolina",86,"não","Azul","não",1300,5,5,69,1035,"não","sim",3,"sim"
8950,68,"1",1999,74308,"Gasolina",110,"não","Vermelha","não",1600,3,5,69,1050,"sim","sim",3,"sim"
9950,64,"5",1999,74193,"Gasolina",110,"não","Prata","não",1600,3,5,69,1050,"sim","sim",12,"sim"
8250,65,"4",1999,74179,"Gasolina",110,"sim","Vermelha","não",1600,3,5,69,1050,"não","sim",3,"sim"
8995,67,"2",1999,73936,"Gasolina",86,"sim","Verde","não",1300,5,5,69,1050,"não","sim",3,"sim"
9995,61,"8",1999,73894,"Gasolina",110,"sim","Preta","não",1600,3,6,85,1065,"sim","sim",3,"sim"
9250,64,"5",1999,73500,"Gasolina",110,"sim","Azul","não",1600,3,5,69,1050,"não","sim",3,"sim"
10950,64,"5",1999,73376,"Gasolina",110,"não","Vermelha","não",1600,5,5,85,1070,"sim","sim",3,"sim"
8900,64,"5",1999,73300,"Gasolina",86,"sim","Azul","não",1300,3,5,69,1015,"não","sim",3,"não"
9500,58,"11",1999,73172,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1075,"não","sim",3,"sim"
9950,58,"11",1999,72928,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1075,"sim","sim",3,"sim"
7950,67,"2",1999,72880,"Gasolina",86,"sim","Preta","não",1332,3,5,69,1015,"não","sim",3,"não"
8250,63,"6",1999,72522,"Gasolina",110,"sim","Verde","não",1600,3,5,69,1050,"não","sim",3,"sim"
9450,64,"5",1999,72000,"Gasolina",86,"sim","Verde","não",1300,3,5,69,1015,"não","sim",3,"sim"
7950,57,"12",1999,72000,"Gasolina",86,"não","Vermelha","não",1300,3,5,69,1015,"sim","não",3,"sim"
9500,59,"10",1999,71366,"Gasolina",110,"não","Preta","não",1600,3,6,85,1065,"não","sim",3,"sim"
8950,65,"4",1999,71317,"Gasolina",110,"não","Azul","não",1600,3,5,69,1050,"não","sim",3,"sim"
10950,62,"7",1999,71000,"Gasolina",110,"não","Preta","não",1600,5,5,85,1070,"não","sim",12,"sim"
8950,60,"9",1999,70954,"Gasolina",110,"não","Verde","não",1600,3,5,69,1050,"não","sim",3,"sim"
9450,63,"6",1999,70908,"Gasolina",86,"não","Vermelha","não",1300,5,5,69,1035,"sim","sim",3,"sim"
8000,58,"11",1999,70560,"Gasolina",110,"sim","Azul","não",1600,3,5,69,1050,"não","não",3,"não"
9900,67,"2",1999,70552,"Gasolina",110,"não","Cinza","não",1600,5,5,85,1075,"não","sim",3,"sim"
8950,62,"7",1999,70500,"Gasolina",110,"sim","Azul","não",1600,5,5,69,1035,"sim","sim",12,"sim"
10900,60,"9",1999,70453,"Diesel",72,"não","Vermelha","não",2000,5,5,185,1135,"não","sim",3,"sim"
9450,59,"10",1999,70218,"Gasolina",110,"sim","Verde","não",1600,3,5,69,1050,"sim","sim",3,"sim"
8450,64,"5",1999,70116,"Gasolina",110,"sim","Vermelha","não",1600,4,5,69,1035,"sim","sim",3,"sim"
9500,65,"4",1999,70068,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1075,"sim","sim",3,"sim"
10500,67,"2",1999,70000,"Gasolina",107,"sim","Prata","sim",1587,3,5,19,1065,"não","não",12,"sim"
6950,68,"1",1999,70000,"Gasolina",86,"sim","Azul","não",1300,3,5,69,1015,"não","não",3,"sim"
9750,68,"1",1999,69103,"Gasolina",110,"não","Vermelha","não",1600,4,5,69,1035,"sim","sim",3,"sim"
6950,58,"11",1999,69022,"Gasolina",86,"sim","Preta","não",1300,5,5,69,1035,"sim","sim",3,"sim"
9650,67,"2",1999,69000,"Gasolina",110,"sim","Preta","não",1600,3,6,85,1065,"não","sim",3,"sim"
9950,68,"1",1999,68865,"Gasolina",110,"sim","Preta","não",1600,3,6,85,1065,"não","sim",3,"sim"
9250,58,"11",1999,68723,"Gasolina",86,"não","Vermelha","não",1300,3,5,69,1025,"não","sim",3,"sim"
8950,63,"6",1999,68453,"Gasolina",110,"sim","Vermelha","não",1600,5,5,85,1070,"sim","sim",3,"sim"
9900,63,"6",1999,68238,"Gasolina",86,"não","Vermelha","não",1300,5,5,69,1050,"sim","sim",3,"sim"
10995,63,"6",1999,68153,"Gasolina",110,"sim","Preta","não",1600,5,5,85,1085,"sim","sim",3,"sim"
10500,65,"4",1999,68000,"Gasolina",110,"não","Vermelha","não",1600,5,5,85,1075,"não","não",6,"sim"
8950,65,"4",1999,68000,"Gasolina",86,"sim","Preta","não",1300,3,5,69,1015,"sim","sim",3,"sim"
9750,67,"2",1999,67762,"Gasolina",110,"sim","Preta","não",1600,3,6,85,1065,"não","sim",3,"sim"
10950,68,"1",1999,67146,"Gasolina",110,"sim","Prata","não",1600,5,5,85,1075,"não","sim",3,"sim"
9750,67,"2",1999,67110,"Gasolina",86,"sim","Cinza","não",1300,5,5,69,1035,"não","sim",3,"sim"
9950,59,"10",1999,67010,"Gasolina",110,"sim","Azul","não",1600,3,6,85,1065,"sim","sim",3,"sim"
10500,65,"4",1999,67003,"Gasolina",110,"sim","Vermelha","não",1600,4,5,69,1035,"sim","sim",3,"sim"
10400,68,"1",1999,66785,"Gasolina",86,"não","Azul","sim",1300,3,5,69,1045,"não","sim",3,"sim"
8800,68,"1",1999,66550,"Gasolina",86,"não","Vermelha","não",1332,3,5,69,1010,"não","não",3,"não"
10500,61,"8",1999,66259,"Gasolina",110,"sim","Preta","não",1600,3,6,85,1065,"não","sim",3,"sim"
9250,62,"7",1999,66082,"Gasolina",110,"não","Verde","não",1600,5,5,85,1070,"não","sim",3,"sim"
7800,65,"4",1999,66000,"Gasolina",86,"sim","Verde","não",1300,3,5,69,1015,"sim","sim",3,"não"
9950,61,"8",1999,66000,"Gasolina",110,"não","Vermelha","não",1600,3,5,69,1050,"não","sim",3,"sim"
10750,63,"6",1999,65896,"Gasolina",110,"sim","Vermelha","não",1600,3,6,85,1065,"sim","sim",3,"sim"
10950,67,"2",1999,65785,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1075,"não","sim",3,"sim"
9950,65,"4",1999,65513,"Gasolina",110,"sim","Cinza","sim",1600,4,5,85,1070,"não","sim",3,"sim"
9950,59,"10",1999,65463,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1070,"não","sim",3,"sim"
8100,68,"1",1999,65400,"Gasolina",86,"sim","Azul","não",1300,4,5,69,1000,"não","sim",3,"sim"
9250,60,"9",1999,65259,"Gasolina",110,"sim","Prata","não",1600,3,5,69,1050,"sim","sim",3,"sim"
7800,64,"5",1999,65000,"Gasolina",110,"sim","Azul","não",1600,3,5,69,1050,"sim","sim",3,"sim"
9000,68,"1",1999,65000,"Gasolina",110,"não","Vermelha","não",1600,5,5,85,1070,"não","não",3,"sim"
8950,57,"12",1999,65000,"Gasolina",110,"não","Vermelha","não",1600,4,5,69,1035,"não","sim",3,"sim"
8950,62,"7",1999,64966,"Gasolina",86,"não","Cinza","não",1300,3,5,69,1020,"não","não",3,"sim"
9950,68,"1",1999,64950,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1075,"não","sim",3,"sim"
8500,60,"9",1999,64914,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1070,"não","sim",3,"não"
7995,62,"7",1999,64797,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1075,"não","sim",3,"sim"
8750,65,"4",1999,64772,"Gasolina",110,"sim","Cinza","não",1600,3,5,69,1050,"não","sim",3,"sim"
9750,63,"6",1999,64690,"Gasolina",86,"não","Vermelha","não",1300,3,5,69,1020,"sim","sim",3,"não"
10950,65,"4",1999,64630,"Gasolina",110,"não","Prata","não",1600,5,5,85,1070,"não","não",6,"não"
9750,67,"2",1999,64613,"Gasolina",110,"sim","Vermelha","não",1600,5,5,85,1085,"sim","sim",3,"sim"
8200,60,"9",1999,64383,"Gasolina",86,"não","Vermelha","não",1300,3,5,69,1015,"sim","sim",3,"sim"
8950,68,"1",1999,64000,"Gasolina",110,"não","Vermelha","não",1600,5,5,85,1075,"não","sim",6,"não"
9500,66,"3",1999,63881,"Gasolina",86,"não","Cinza","não",1300,3,5,69,1015,"não","sim",3,"sim"
10950,58,"11",1999,63870,"Diesel",72,"não","Cinza","não",2000,5,5,185,1135,"não","sim",3,"sim"
9750,66,"3",1999,63328,"Gasolina",86,"não","Vermelha","sim",1300,5,5,85,1065,"não","sim",3,"sim"
9950,65,"4",1999,63000,"Gasolina",86,"sim","Preta","sim",1300,5,5,85,1065,"sim","sim",3,"sim"
10450,61,"8",1999,63000,"Gasolina",86,"não","Verde","sim",1300,3,5,69,1050,"não","sim",3,"sim"
9850,65,"4",1999,62396,"Gasolina",110,"não","Branca","não",1600,3,5,69,1050,"não","sim",3,"sim"
9450,62,"7",1999,62377,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1075,"não","sim",3,"sim"
10295,67,"2",1999,62316,"Gasolina",110,"sim","Cinza","não",1600,3,5,69,1050,"sim","sim",3,"sim"
9750,68,"1",1999,62292,"Gasolina",110,"sim","Preta","não",1600,3,6,85,1065,"não","sim",3,"sim"
8950,65,"4",1999,62225,"Gasolina",110,"sim","Verde","não",1600,3,5,69,1050,"não","não",12,"sim"
9900,68,"1",1999,62222,"Gasolina",110,"não","Verde","não",1600,5,5,85,1075,"não","sim",3,"sim"
8750,66,"3",1999,62135,"Gasolina",86,"sim","Verde","não",1300,5,5,69,1035,"sim","sim",3,"sim"
9950,58,"11",1999,62024,"Gasolina",110,"sim","Preta","não",1600,5,5,85,1075,"não","sim",3,"sim"
8500,60,"9",1999,61977,"Gasolina",86,"sim","Prata","não",1300,3,5,69,1015,"não","sim",3,"sim"
9950,62,"7",1999,61930,"Gasolina",110,"sim","Vermelha","não",1600,4,5,69,1035,"sim","sim",3,"sim"
10950,57,"12",1999,61682,"Gasolina",110,"não","Azul","não",1600,3,5,69,1050,"sim","sim",3,"sim"
9795,68,"1",1999,61568,"Gasolina",110,"sim","Prata","não",1600,4,5,69,1035,"sim","sim",3,"sim"
8750,68,"1",1999,61504,"Gasolina",110,"sim","Verde","não",1600,4,5,69,1035,"sim","não",12,"sim"
8250,65,"4",1999,61384,"Gasolina",110,"sim","Preta","não",1600,3,5,69,1050,"não","sim",12,"não"
9950,58,"11",1999,61343,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1075,"não","sim",3,"sim"
9950,62,"7",1999,61254,"Gasolina",110,"não","Vermelha","não",1600,5,5,85,1075,"sim","sim",3,"sim"
10500,59,"10",1999,61166,"Gasolina",110,"sim","Vermelha","não",1600,3,5,69,1050,"não","sim",3,"sim"
9750,62,"7",1999,61149,"Gasolina",86,"sim","Preta","não",1300,5,5,69,1040,"sim","sim",3,"sim"
11250,61,"8",1999,61144,"Gasolina",110,"sim","Prata","não",1600,5,5,85,1090,"sim","sim",3,"sim"
8900,59,"10",1999,61127,"Gasolina",110,"sim","Cinza","não",1600,3,5,69,1050,"sim","sim",3,"sim"
7950,60,"9",1999,61100,"Gasolina",86,"sim","Azul","não",1300,3,5,69,1015,"não","sim",3,"sim"
11500,68,"1",1999,61100,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1075,"não","sim",3,"sim"
9450,57,"12",1999,61000,"Gasolina",110,"sim","Verde","não",1600,3,5,69,1050,"sim","sim",3,"sim"
7995,65,"4",1999,60724,"Gasolina",86,"sim","Vermelha","não",1300,3,5,69,1015,"sim","sim",3,"sim"
10995,59,"10",1999,60708,"Gasolina",86,"sim","Cinza","não",1300,5,5,69,1045,"não","sim",3,"sim"
8950,61,"8",1999,60532,"Gasolina",110,"sim","Vermelha","não",1600,3,5,69,1050,"sim","sim",3,"sim"
8250,67,"2",1999,60000,"Gasolina",86,"não","Cinza","sim",1300,4,5,69,1030,"não","sim",3,"sim"
8950,66,"3",1999,60000,"Gasolina",86,"sim","Azul","não",1300,3,5,69,1015,"sim","sim",3,"sim"
8950,65,"4",1999,60000,"Gasolina",86,"sim","Prata","não",1300,3,5,69,1015,"sim","sim",3,"sim"
9500,62,"7",1999,59295,"Gasolina",86,"não","Vermelha","não",1300,5,5,69,1035,"sim","sim",3,"sim"
7500,65,"4",1999,59264,"Gasolina",86,"não","Prata","não",1300,3,5,69,1015,"não","sim",3,"sim"
8950,63,"6",1999,59000,"Gasolina",110,"não","Azul","não",1600,3,5,69,1050,"sim","sim",3,"sim"
9950,63,"6",1999,59000,"Gasolina",86,"sim","Prata","não",1300,5,5,19,1035,"sim","sim",12,"não"
9750,65,"4",1999,59000,"Gasolina",110,"não","Verde","não",1600,5,5,19,1075,"não","não",12,"sim"
9450,61,"8",1999,59000,"Gasolina",110,"sim","Vermelha","não",1600,5,5,85,1070,"sim","sim",3,"sim"
9950,65,"4",1999,59000,"Gasolina",110,"não","Cinza","não",1600,3,5,69,1050,"não","sim",3,"sim"
9750,68,"1",1999,58860,"Gasolina",110,"sim","Cinza","não",1600,3,5,85,1055,"sim","sim",3,"sim"
8950,65,"4",1999,58829,"Gasolina",110,"não","Azul","não",1600,3,5,69,1050,"sim","sim",3,"sim"
8250,66,"3",1999,58654,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1070,"sim","sim",3,"sim"
7750,65,"4",1999,58300,"Gasolina",86,"sim","Verde","não",1300,3,5,69,1015,"sim","sim",3,"sim"
8950,60,"9",1999,58269,"Gasolina",110,"sim","Vermelha","não",1600,3,5,69,1050,"não","sim",3,"sim"
9950,64,"5",1999,58136,"Gasolina",110,"sim","Preta","não",1600,5,5,85,1075,"não","sim",3,"sim"
9450,66,"3",1999,58113,"Gasolina",107,"sim","Preta","sim",1600,3,5,85,1085,"sim","sim",3,"sim"
12950,67,"2",1999,58058,"Gasolina",110,"sim","Preta","não",1600,3,6,85,1065,"não","sim",3,"sim"
9950,58,"11",1999,58000,"Gasolina",110,"sim","Preta","não",1600,3,5,69,1050,"não","sim",3,"não"
10495,62,"7",1999,58000,"Gasolina",110,"sim","Verde","não",1600,3,6,85,1065,"sim","sim",3,"sim"
7950,68,"1",1999,57565,"Gasolina",86,"sim","Verde","não",1300,5,5,69,1035,"não","sim",3,"sim"
10500,63,"6",1999,57413,"Gasolina",107,"não","Vermelha","sim",1600,5,5,85,1115,"sim","sim",3,"sim"
8950,65,"4",1999,57374,"Gasolina",110,"sim","Azul","não",1600,5,5,85,1075,"não","sim",3,"sim"
9900,62,"7",1999,57179,"Gasolina",110,"sim","Azul","não",1600,5,5,85,1075,"não","sim",3,"sim"
9995,61,"8",1999,57169,"Gasolina",110,"sim","Cinza","não",1600,3,6,85,1065,"não","sim",3,"sim"
9950,63,"6",1999,57124,"Gasolina",110,"sim","Azul","não",1600,3,6,85,1065,"não","sim",3,"sim"
9950,63,"6",1999,57000,"Gasolina",110,"sim","Cinza","não",1600,3,5,69,1050,"não","sim",3,"sim"
8250,67,"2",1999,57000,"Gasolina",110,"não","Cinza","não",1600,3,5,69,1050,"não","sim",3,"sim"
9950,63,"6",1999,57000,"Gasolina",86,"sim","Verde","não",1300,5,5,69,1035,"não","sim",3,"sim"
8950,59,"10",1999,56259,"Gasolina",86,"não","Vermelha","não",1300,3,5,69,1015,"não","sim",3,"não"
10950,62,"7",1999,56209,"Gasolina",107,"sim","Cinza","sim",1600,3,5,85,1080,"sim","sim",3,"sim"
9250,67,"2",1999,56074,"Gasolina",86,"não","Vermelha","não",1300,4,5,69,1000,"sim","sim",3,"sim"
9950,63,"6",1999,55942,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1070,"sim","sim",3,"sim"
9995,57,"12",1999,55844,"Gasolina",86,"sim","Azul","não",1300,5,5,69,1045,"não","sim",3,"sim"
8750,61,"8",1999,55747,"Gasolina",86,"não","Azul","não",1300,3,5,69,1020,"não","sim",3,"sim"
10950,58,"11",1999,55478,"Gasolina",86,"não","Vermelha","não",1300,5,5,69,1045,"não","sim",3,"sim"
10350,60,"9",1999,55085,"Gasolina",107,"não","Azul","sim",1600,5,5,85,1105,"sim","sim",3,"sim"
9950,65,"4",1999,55061,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1070,"não","sim",3,"sim"
8950,65,"4",1999,55000,"Gasolina",86,"sim","Prata","não",1300,3,5,69,1015,"não","não",6,"não"
10950,57,"12",1999,55000,"Gasolina",110,"não","Preta","não",1600,5,5,85,1075,"não","sim",3,"sim"
10950,63,"6",1999,54936,"Gasolina",110,"sim","Cinza","não",1600,5,5,85,1075,"sim","sim",3,"sim"
8950,68,"1",1999,54875,"Gasolina",110,"sim","Prata","não",1600,5,5,85,1070,"sim","sim",3,"sim"
8900,67,"2",1999,54847,"Gasolina",110,"não","Vermelha","não",1600,3,5,69,1050,"sim","sim",3,"sim"
10250,60,"9",1999,54554,"Gasolina",110,"sim","Preta","não",1600,3,6,85,1065,"sim","sim",3,"sim"
9450,61,"8",1999,54125,"Gasolina",110,"sim","Prata","não",1600,5,5,69,1035,"não","sim",6,"sim"
9250,61,"8",1999,54000,"Gasolina",110,"sim","Vermelha","não",1600,3,5,85,1055,"sim","sim",3,"sim"
10500,57,"12",1999,54000,"Gasolina",110,"sim","Preta","não",1600,5,5,85,1075,"não","sim",6,"sim"
7350,58,"11",1999,54000,"Gasolina",86,"não","Azul","não",1300,5,5,69,1035,"não","não",3,"sim"
10250,57,"12",1999,54000,"Gasolina",110,"sim","Preta","não",1600,3,5,19,1135,"não","não",3,"não"
10250,62,"7",1999,53285,"Gasolina",110,"sim","Verde","não",1600,5,5,85,1075,"sim","sim",3,"sim"
11500,65,"4",1999,53053,"Gasolina",110,"sim","Preta","não",1600,5,5,85,1075,"não","sim",3,"sim"
8950,68,"1",1999,53000,"Gasolina",110,"sim","Verde","sim",1587,3,5,19,1075,"não","sim",6,"sim"
